"","Id","groupId","matchId","assists","boosts","damageDealt","DBNOs","headshotKills","heals","killPlace","killPoints","kills","killStreaks","longestKill","matchDuration","matchType","maxPlace","numGroups","rankPoints","revives","rideDistance","roadKills","swimDistance","teamKills","vehicleDestroys","walkDistance","weaponsAcquired","winPoints","winPlacePerc"
"2299879","b8811efecd3935","e0a1f795592632","dbaed0610b53b9",0,0,97.92,0,0,1,77,0,0,0,0,1355,"squad-fpp",26,24,1477,0,0,0,0,0,0,143.1,1,0,0.04
"568017","b75e681e6febe3","16becb34822396","24f735ce799aa5",0,0,99.82,0,0,0,84,1099,0,0,0,1375,"solo-fpp",98,97,-1,0,0,0,0,0,0,53.51,2,1418,0.1443
"3967419","e776157933563f","6701e113f2a517","f6dd9a5abef65d",0,1,0,0,0,0,70,0,0,0,0,1853,"duo-fpp",47,45,1467,0,0,0,0,0,0,174.4,2,0,0.2391
"3851606","a1e481b033329a","cee45ba11dcafd","9537dd6eb41a35",0,1,182.2,0,0,4,55,0,0,0,0,1891,"squad-fpp",28,27,1436,0,1093,0,0,0,0,2947,5,0,0.6667
"800192","913a0491301af9","67c56f6e536cd0","728413fc6f0d1f",1,2,230.8,2,0,9,23,0,2,1,15.17,1746,"squad-fpp",28,26,1450,0,4737,1,0,0,0,1927,7,0,0.7407
"746419","88c88b33bec2b2","bf66db287ae093","b742b3289e5643",0,3,61.92,0,0,3,52,0,0,0,0,1309,"squad-fpp",29,28,1423,0,0,0,0,0,0,2036,3,0,0.75
"2543752","4b87230977ebe7","5f0f054ae14624","2e363808368775",1,0,61.57,0,0,1,51,0,0,0,0,1341,"duo-fpp",46,41,1500,0,0,0,0,0,0,2330,5,0,0.8444
"869564","9894321cec11e0","20f2a34167b45f","091a4f672e2528",0,4,221.4,1,1,2,16,1135,2,1,26.24,1470,"duo-fpp",50,49,-1,0,0,0,0,0,0,2952,6,1524,1
"3966258","2f121bea25c60e","0299168611515a","181d9c5267ff82",0,0,220.1,2,0,0,53,1420,0,0,0,1401,"squad-fpp",29,29,0,0,0,0,0,0,0,1232,6,1507,0.6429
"2958536","9b370d970687b5","f0d5bf173bddf5","f3f44c01509dea",0,0,78.4,1,0,0,72,1326,0,0,0,1478,"squad-fpp",27,26,-1,0,0,0,0,0,0,799.2,2,1485,0.2308
"41642","6f5d3f5757d4bd","c46a20029abf9d","d51fedeae1ee04",0,0,0,0,0,0,86,0,0,0,0,1445,"duo",48,45,1514,0,0,0,0,0,0,64.26,2,0,0.0851
"1305783","b94849f408a8b0","4a47c8e973267c","c0660cffb2dc19",0,0,0,0,0,0,89,0,0,0,0,1789,"squad-fpp",28,28,1467,0,0,0,0,0,0,232.8,2,0,0.0741
"839468","cbf3a1feb8aa2a","b45e0a9dbef2ab","32d8a7ed9960fb",0,0,100,1,0,0,20,0,1,1,8.406,1270,"squad-fpp",23,21,1437,0,0,0,0,0,0,809.2,3,0,0.4545
"3233675","d4cc006712f8fb","4b8a9974ccb462","352f756a43d814",0,0,0,0,0,0,68,1224,0,0,0,2181,"solo-fpp",96,92,-1,0,0,0,0,0,0,331,6,1569,0.3684
"3256652","1509e97b2ab8b9","d075cdfc89942f","4443c3d96bbc6b",0,5,22,0,0,2,42,0,0,0,0,1831,"duo-fpp",49,49,1500,0,1617,0,0,0,0,4197,6,0,0.9792
"2281829","8923e8295d24ce","2f2700d0c9fa45","d08731c5320d08",0,1,54.38,0,0,0,81,0,0,0,0,1771,"squad-fpp",29,28,1490,0,0,0,0,0,0,136.9,2,0,0.25
"4431950","3d0f5e00c92684","d34c8d521ff156","043f425796c880",0,1,83.42,2,0,14,60,0,0,0,0,1864,"squad-fpp",30,29,1476,0,4781,0,0,0,0,1478,4,0,0.5172
"3517470","fce7bb6b6fcc47","26b444e4d42643","12454537ebefcc",0,2,200,0,1,2,15,1019,2,2,0,1446,"duo",50,45,-1,0,0,0,0,0,0,1117,4,1503,0.6531
"872552","83234cafb0cae0","52b5b793bf1eaa","4985ca31867ba6",0,0,121.6,2,1,0,34,1203,1,1,4.096,1847,"squad-fpp",28,26,-1,0,0,0,0,0,0,490.1,2,1537,0.1852
"2083430","6d4e1adcd01eaa","dc6b9b62890f55","fea71bf5b38392",0,6,471.3,3,1,2,6,1910,4,1,28.26,1359,"squad-fpp",32,32,-1,2,0,0,20.86,0,0,3711,4,1599,0.871
"3717797","5d034773c12fc2","46ec5b1e0da62f","3a1db7a4063a43",0,0,63.21,0,0,1,79,0,0,0,0,1456,"squad",28,27,1482,0,0,0,0,0,0,190.1,1,0,0.2593
"2277864","d42dbd4ef7907a","1c07fd15d515b3","6477009ef26e0a",0,0,40.8,0,0,0,84,0,0,0,0,1298,"squad",25,25,1427,0,0,0,0,0,0,106.1,1,0,0.0417
"801091","a3d4f13798b621","7d72ca67c7deee","9ecc44782029c6",0,1,198.4,1,0,3,41,1267,0,0,0,1335,"squad-fpp",26,25,-1,1,0,0,0,0,0,3005,7,1492,0.96
"2468789","895b06cd6d2060","009a0e5ec7c47e","6a69abe31d3c68",1,0,0,0,0,0,39,0,0,0,0,1915,"squad-fpp",25,23,1422,0,1160,0,0,0,0,3684,8,0,0.875
"1238111","73a4c8443049f1","cc33cd406c8ffc","0af02bf792524a",0,0,291.8,0,0,2,10,0,3,1,30.53,1366,"solo-fpp",95,92,1565,0,0,0,0,0,0,422,5,0,0.6596
"3856208","6b1b946b834c1f","fe7257120412ca","eb34415e095b45",0,0,57.14,0,0,0,48,1261,0,0,0,2084,"squad-fpp",28,28,-1,0,0,0,0,0,0,3544,4,1437,0.5556
"1102972","64fbd0128a76ab","3ed6ed54ec2fc8","915b8c6de30aca",4,7,713.3,5,1,11,3,0,6,2,131.3,1901,"squad-fpp",26,25,1508,2,1531,0,0,0,0,4483,4,0,1
"4228103","b4bb61a55faa8d","cc0088956c4b21","db0833d17b033e",0,0,0,0,0,0,78,1000,0,0,0,1414,"solo-fpp",98,97,0,0,0,0,0,0,0,40.5,1,1500,0.2577
"4439500","af69c620749b79","c583039dcac6d4","2a66c077196c7f",0,0,0,0,0,0,75,1000,0,0,0,1733,"squad",28,28,-1,0,0,0,0,0,0,153.8,1,1500,0.1111
"356407","63afcf23490748","53f950c70f5dc5","c519f844c9e194",0,0,152.3,1,0,0,28,1388,1,1,10.09,1391,"duo-fpp",48,44,-1,0,0,0,0,0,0,2596,3,1578,0.7234
"3961811","f21d1299ab70f1","5bc913864ffd40","112b3e93c2ebbc",0,0,70.56,0,0,0,88,0,0,0,0,1460,"duo-fpp",48,47,1310,0,0,0,0,0,0,46.83,1,0,0.0851
"4371417","911618134d59d7","90ac65ee5404b6","a71b55a87f4046",0,1,153.5,1,0,2,15,994,2,2,6.902,1878,"duo-fpp",50,49,-1,1,0,0,0,0,0,148.4,2,1471,0.2041
"3786130","a6bb10d0ef922e","550f3e5da7b81b","bcd3e396861858",0,0,40.95,0,0,0,57,0,0,0,0,1843,"squad",27,26,1472,1,0,0,0,0,0,2096,8,0,0.3846
"3833137","56e91edd8f4a64","1053f38eb824b4","1b8e732f4536c7",0,4,23.05,0,0,8,51,0,0,0,0,1849,"squad-fpp",30,28,1487,0,5971,0,0,0,0,2792,5,0,0.8276
"1947244","3ea22e11fe8cef","3c45e26155c48d","b7834bde0dfb0c",0,0,0,0,0,0,90,0,0,0,0,1395,"duo-fpp",46,45,1550,0,0,0,0,0,0,15.75,1,0,0
"3360906","269b4ade7d93f1","89d1429e617556","58624ee69c21e8",0,0,0,0,0,0,51,1159,0,0,0,1889,"duo",48,44,-1,0,0,0,0,0,0,2882,6,1482,0.7447
"470202","39a3d61b5835d2","60f760a016455e","fd88f91d22f3dd",1,3,120.3,1,0,0,64,0,0,0,0,1886,"squad-fpp",29,29,1425,0,0,0,0,0,0,1534,3,0,0.4286
"429943","d78562493281a8","78b9808984a55e","21794a8d7f24cb",0,0,71.92,0,0,0,31,1413,1,1,136.8,2188,"solo-fpp",96,93,-1,0,0,0,0,0,0,479.4,5,1514,0.5368
"1684500","aad62cbd56cc31","b1d83e46942b07","6946b23c784156",0,0,0,0,0,0,74,0,0,0,0,1921,"solo",93,85,1495,0,0,0,0,0,0,371.9,5,0,0.2283
"2513600","acb98c61d60a57","a867dc19a8ff60","7ec80a2e9c5f32",0,6,531.7,0,2,5,3,0,6,1,110.7,1374,"solo-fpp",90,90,1620,0,0,0,0,0,0,1863,4,0,0.8652
"855080","ec070d2cc93eed","38811906569904","603f07f595c5f1",0,0,118.7,1,0,0,32,0,1,1,8.137,1319,"squad-fpp",27,26,1521,0,0,0,0,0,0,318.1,2,0,0.1923
"329069","81f32ff5f53ac6","18a8093791be9a","dc1d7f5648eae2",1,0,43,0,0,0,90,1318,0,0,0,1287,"squad-fpp",29,29,-1,0,0,0,0,0,0,73.22,1,1402,0.0714
"2054598","f9e6a204920c3f","780b9a8ac26fc7","c22ac9691827e9",0,0,0,0,0,0,95,0,0,0,0,1803,"duo-fpp",48,47,1493,0,0,0,0,0,0,21.94,2,0,0
"219441","07140332ff1d9f","8b8d67601d42f8","e76fcf248f6633",0,2,85.31,1,0,2,23,1380,1,1,53.1,1375,"squad-fpp",30,28,-1,0,0,0,0,0,0,2432,4,1569,0.8966
"1986139","c3817753ceab0b","dfea0e5589da70","05fb4f3a719175",1,2,164.5,1,0,3,26,1265,1,1,3.961,1384,"duo-fpp",48,46,-1,0,0,0,185.5,0,0,2354,3,1485,0.7447
"1608941","302cbb15f4a902","5467dd11ebb49a","af5d6b53dab11a",0,0,200,2,1,0,23,0,2,1,8.795,1314,"squad-fpp",28,27,1190,0,0,0,0,0,0,139,1,0,0.037
"335140","6bd77138057c65","19dfc849286a86","3ad2dcd5b8f2ee",1,1,249.3,3,1,3,32,0,1,1,21.12,1769,"squad-fpp",28,28,1474,0,0,0,0,0,0,442.6,4,0,0.4444
"2278567","1677f42eebf0fd","889533809f62c9","3860861ca5b478",0,0,193.5,2,1,1,35,0,1,1,16.76,1773,"squad",27,27,1483,0,0,0,0,0,0,938.6,5,0,0.4231
"3496526","1b75f199801576","8a476479e0f5fb","03f30f9c5a7f91",0,4,0,0,0,3,58,0,0,0,0,1353,"squad",29,29,1448,0,1083,0,88.93,0,0,1772,4,0,0.5357
"95953","2431b6429728ce","d2318c0399cde3","04efaffff709bb",0,2,236.2,2,0,2,14,0,2,1,3.682,1891,"squad-fpp",28,26,1454,1,2157,0,0,0,0,4557,6,0,0.8148
"1081433","b575510b251432","d35d2d81d90521","c94fcd63046e04",0,2,289.3,3,0,0,12,1261,3,3,31.28,1954,"squad-fpp",29,29,-1,0,0,0,0,0,0,533.4,6,1494,0.4286
"609659","b78bac4916a41c","35ef82ab0ab462","d9b1b07518114a",0,0,0,0,0,0,94,0,0,0,0,1777,"duo-fpp",49,48,1504,0,0,0,0,0,0,147.4,2,0,0.0208
"2470754","973b5349fa5d95","ecfdc81c1bb2d6","ebffe3f4a33afd",0,0,0,0,0,0,90,0,0,0,0,1368,"squad-fpp",29,28,1512,0,0,0,0,0,0,19.4,1,0,0
"4350665","bc23e60216179f","eae8a1aecd8b5b","1e214d92cd6676",3,4,417.8,3,1,5,6,1038,4,1,15.23,2085,"squad",30,30,-1,1,0,0,0,0,0,2825,13,1497,0.7586
"57754","4588a5757cc88a","da873162d473eb","7fe4b6620c734f",0,6,144.6,0,0,9,30,0,1,1,6.465,1344,"squad",27,26,1429,2,0,0,0,0,0,2711,8,0,0.8077
"1540481","015ca2aa1cd940","6c9c95e7ff6803","f40a106b916260",0,2,490.7,0,2,1,6,0,4,1,27.38,1447,"solo",95,93,1516,0,0,0,0,0,0,634,3,0,0.7447
"1459415","725cace5f4c8cd","008ae02285c2d7","241c27b47895ec",0,0,0,0,0,0,65,1000,0,0,0,1859,"duo",47,44,-1,0,99.23,0,0,0,0,571.7,2,1500,0.2826
"865187","7525a1f7760fcc","600ed57afb882d","9ebff2dcac7843",0,1,91.57,0,0,1,62,0,0,0,0,1472,"squad",25,24,1500,0,0,0,0,0,0,1005,4,0,0.4167
"4126836","8d8f865671bddb","a8e854aa7a6c05","d6dfc8ebad8cb0",2,1,209,0,0,3,13,0,2,1,43.2,1281,"squad-fpp",26,25,1500,0,0,0,0,0,0,2471,6,0,0.92
"1659442","4034e9b1679823","b25d927837d238","d9cd1b39106b72",0,2,824,0,4,1,2,0,7,1,62.04,1395,"solo-fpp",95,95,1527,0,0,0,0,0,0,2957,4,0,0.9043
"2703027","00077f42574e91","4ab51215c4a9f5","614c660f79f7b8",0,0,25.53,0,0,0,31,0,1,1,62.55,1770,"duo-fpp",49,45,1523,0,0,0,0,0,0,798.2,4,0,0.4375
"323981","fd2ae8bf7b5bb2","62d37b624059a4","05e4065247fcc3",0,0,0,0,0,0,86,1258,0,0,0,1885,"squad-fpp",28,28,-1,2,0,0,0,0,0,212.2,7,1501,0.1111
"1999464","ea4f3a096d61ef","03d8c468a99bc4","5f1fd3a212cb44",0,0,0,0,0,0,85,1069,0,0,0,1883,"squad-fpp",28,28,-1,0,0,0,0,0,0,122.7,1,1370,0.0741
"3489302","7704fe2ef859b7","59a688e289e237","65f4c598adc88d",0,1,21.29,0,0,0,59,1232,0,0,0,1296,"solo-fpp",99,98,-1,0,0,0,0,0,0,246,2,1522,0.5714
"1367512","5ef908dbe8c6b3","f548a0f7a402e4","d1ed424057fa1b",0,1,175,1,0,0,18,1283,2,2,19.35,1348,"duo-fpp",50,48,-1,0,0,0,0,0,0,1619,4,1542,0.6531
"1078921","d182398c81b471","28a87be5e411d6","a279618e949f0f",0,4,131,0,0,1,23,0,1,1,4.201,1406,"solo",90,88,1570,0,0,0,0,0,0,2640,6,0,0.8315
"2007827","8e7b269bfc0995","4e0eeb1f859ead","6576e8fa120725",0,1,100,0,1,5,33,0,1,1,49.55,1450,"solo-fpp",97,94,1500,0,0,0,6.929,0,0,588.3,3,0,0.6667
"3525629","00052704b6abdc","e05e425494a9ea","2a43404561b253",0,5,76.43,1,0,2,29,0,1,1,29.61,1386,"duo",49,47,1480,0,821.3,0,0,0,0,2508,7,0,0.8125
"657940","05102cc9cec09c","c4178cf6c911bf","830f246e64a2ee",0,1,578.9,3,1,1,7,1308,4,2,17.62,1327,"squad-fpp",29,28,-1,0,0,0,0,0,0,3298,5,1527,0.8571
"1282458","0060ed5d70edc2","901054ea651f86","0eb40f5a7e1a91",0,0,0,0,0,0,82,0,0,0,0,1214,"squad",25,24,1459,0,0,0,0,0,0,12.58,1,0,0.2083
"3998986","e1303ce4a4f22b","0222468eca89a7","08001fd493c37e",0,2,238.7,1,0,1,13,0,2,1,37.42,1308,"duo-fpp",47,46,1575,2,0,0,0,0,0,2443,7,0,0.8913
"745637","13056451905c9b","52062d31d94a1b","228d708e05eccb",1,0,226.8,1,0,0,38,0,1,1,14.21,1278,"squad-fpp",30,30,1468,0,0,0,0,0,0,130.5,2,0,0.1724
"3664781","38bd5d766d73ea","a11315485e0031","8b390a420fe7fd",0,5,436.2,4,1,5,2,0,5,1,129.1,1296,"squad-fpp",27,26,1492,1,0,0,176.8,1,0,2520,6,0,0.8846
"1042606","b769063c9b2ee7","7d4b8c861cd744","e5f1063b242209",0,0,46.8,0,0,0,82,0,0,0,0,1296,"squad-fpp",30,27,1481,0,0,0,0,0,0,45.54,2,0,0.1034
"4253516","b502117449bc03","48bd2f659a0818","6220b1362bd1fe",0,4,39,0,1,4,25,0,1,1,41.61,1396,"solo-fpp",92,89,1628,0,0,0,0,0,0,2761,5,0,0.9121
"2348987","9617ab53e4d464","5269ef1afe5063","6ec2307bae1d62",0,4,155.4,0,0,2,24,1143,1,1,27.07,1374,"solo-fpp",99,98,-1,0,334.1,0,40.56,0,0,2895,2,1496,0.8878
"3249806","a3b6a7b894e24e","b4afb9ddde7b22","c51512c017b543",0,5,304.5,1,1,2,6,1302,4,2,28.7,1386,"duo",49,48,-1,1,0,0,0,0,0,1880,6,1519,0.9375
"4363616","7c760af7ee2a77","8c0be5ecb5b7d4","77112cbf6de8d3",0,0,37.4,0,0,0,83,1578,0,0,0,1483,"solo-fpp",95,94,-1,0,0,0,0,0,0,94.48,1,1543,0.1596
"2174683","41d72279d0a9fb","0f87d183f096d9","7263dc015c8a0c",0,0,166.2,1,0,0,37,0,1,1,8.501,1956,"duo-fpp",47,46,1645,0,0,0,0,0,0,164.8,2,0,0.1739
"4072484","1b7c3860149713","cf9fbbb0a53c48","3c9216f061831a",0,0,100,1,0,0,38,1170,1,1,1.051,1461,"duo-fpp",48,48,-1,0,0,0,0,0,0,114,1,1501,0.2553
"2324903","af0767ce134c73","734c6652bcfab7","441a1c190216af",0,1,172.8,1,1,1,38,0,1,1,47.39,1395,"squad-fpp",28,28,1533,0,0,0,0,0,0,385.6,3,0,0.4815
"693282","aa1a916d3d7cfd","7b265753adfffc","c945ce04d845f8",0,0,134,1,1,0,37,0,1,1,1.022,1807,"duo-fpp",47,47,1500,0,0,0,0,0,0,622.3,5,0,0.4348
"3330127","e8a66ced80d362","c3b15be1c43980","130cb88978aaf2",0,0,75,0,0,0,32,0,1,1,20.67,1765,"duo",47,46,1505,0,0,0,0,0,0,880,6,0,0.6522
"3896194","1360cdefed2ae7","ed5d50b83f5b31","d79f5b41758d08",0,1,0,0,0,0,53,0,0,0,0,1832,"squad",28,27,1471,0,1239,0,0,0,0,2973,9,0,0.4815
"1285143","dbbf20d87fc0f6","200d758893c607","19247cb8afa057",0,0,81.06,1,0,1,47,0,0,0,0,1378,"squad",29,27,1389,0,0,0,0,0,0,2515,4,0,0.8929
"2562615","0365d2426f447b","13085b77207c6e","edcdc8a79c80ea",1,2,446,2,0,8,17,1425,2,1,11.79,1848,"duo-fpp",49,44,-1,0,766,0,0,0,0,2243,5,1510,0.75
"2279618","7a89baa9d7b35d","2c733bc507e239","cc50e5e02e814a",0,0,110,2,0,0,20,1112,2,1,5.129,1877,"squad",28,27,-1,0,0,0,0,0,0,146.8,1,1519,0
"2934723","54909dd84536b6","bc6b30d5c3fd32","aa8025fe14589f",0,0,0,0,0,0,77,1120,0,0,0,1443,"squad-fpp",26,26,-1,0,0,0,0,0,0,124.2,0,1523,0.16
"2250402","b524f2c69f269a","3f27e40a6e60d2","db413c7c48292c",0,0,504.4,0,4,5,24,1000,6,2,101,844,"normal-squad-fpp",8,8,-1,0,0,0,0,0,0,0,10,1500,0.7143
"2379064","17eefa80105d65","91e2409b6366ad","575c4c01135d77",0,0,35.56,0,0,0,68,0,0,0,0,1660,"squad-fpp",28,28,1478,0,7075,0,0,0,0,192.5,3,0,0.3704
"3686546","967f13071dad42","1ca4447efba641","dbef0904dd7c2c",1,5,371.9,2,0,2,13,0,2,2,58.53,1317,"squad-fpp",29,29,1512,0,705.9,0,0,0,0,2735,5,0,0.8214
"381219","1f39238672101a","8e5f7ca6fa4d7d","d9ba31ecffc2a4",0,0,100,0,1,3,29,0,1,1,0.8491,1962,"solo-fpp",97,96,1500,0,641.6,0,0,1,0,2792,8,0,0.6771
"1438522","4b30f8d6593011","b57bfbacecffe2","a69e9bc9cefc9e",0,3,0,0,0,0,12,1000,0,0,0,458,"normal-squad-fpp",5,5,-1,0,0,0,0,0,0,1263,4,1500,1
"4196179","94127464b210ec","1a310350c86efb","33f8542c6d4714",0,0,200,2,1,0,39,1619,1,1,1.979,1873,"squad-fpp",26,24,-1,0,0,0,0,0,0,158.5,3,1517,0.08
"562761","480546d25d3d67","77b071b2100318","1d3181460048e3",0,0,0,0,0,0,74,1420,0,0,0,1793,"solo-fpp",92,92,-1,0,0,0,0,0,0,97.63,1,1543,0.2527
"305038","430750f3f75082","1dafa1c123becc","99e18c4013fc53",0,0,125.8,1,0,0,82,1731,0,0,0,1377,"squad-fpp",27,27,-1,0,0,0,0,0,0,222.7,4,1738,0.0769
"349175","1d5c43b8959049","89927a0e6e2239","55b4cb3c8c1a04",0,1,100,0,1,1,37,1000,1,1,10.13,1403,"solo-fpp",98,98,-1,0,0,0,0,0,0,271.9,5,1500,0.6082
"1632828","649774a154d29f","a0b0ba981a4a18","e1c02c1421bdd4",0,0,58.81,0,0,0,79,0,0,0,0,1373,"squad",26,26,1402,0,0,0,0,0,0,184.5,1,0,0.12
"2280264","0844d713d7ebdc","b7bfd8407740d1","05ec1333f0b523",1,0,0,0,0,0,51,0,0,0,0,1366,"duo-fpp",46,44,1629,0,0,0,0,0,0,413.6,6,0,0.5556
"654500","c598183f97f048","9fa0379cae5b37","fea972d0fbd52d",0,3,71.4,0,0,0,64,1053,0,0,0,1443,"solo-fpp",96,94,-1,0,0,0,0,0,0,188.1,3,1502,0.4842
"1378883","b38066650c81b8","6920819b392e3c","21f2f3b6e2e9d4",0,0,122,0,0,1,26,0,1,1,47.13,1870,"solo-fpp",97,95,1527,0,0,0,0,0,0,1691,6,0,0.7083
"1855258","6a348ee5326e18","99bf9e8a4c438b","ca35ff23ff5ff0",0,0,0,0,0,0,57,0,0,0,0,1986,"squad-fpp",28,27,1491,0,0,0,0,0,0,543.7,3,0,0.5185
"155485","91a17ac1a5e22b","5af6e08a0861e5","2db42a79d10e2f",2,6,605.4,4,1,4,3,1815,4,1,69.9,1368,"squad-fpp",29,27,-1,0,0,0,0,0,0,3858,6,1647,0.9643
"3547245","2adc28e45c3f3b","c7b67dfc338c43","af9c7d3035d785",0,0,26.84,0,0,0,60,1214,0,0,0,1306,"squad-fpp",29,29,-1,0,0,0,0,0,0,1489,8,1547,0.6786
"3103086","a9d7f214eb2d91","e1303076b6c514","c3568d361e0920",0,0,60.44,0,0,0,91,0,0,0,0,1868,"squad-fpp",31,31,1404,0,0,0,0,0,0,284.7,3,0,0.0667
"3268643","33752a41dcdb10","a26bdf9f916035","33cfc840847fef",0,3,39.13,0,0,9,48,1197,0,0,0,1386,"squad-fpp",29,26,-1,1,800.6,0,8.631,0,0,2762,7,1459,0.8214
"816719","a7b0a5f9e43258","2025b37f3c7810","ee86d0ba87c393",0,0,73.3,0,0,0,59,1000,0,0,0,1982,"duo-fpp",47,45,-1,0,0,0,0,0,0,267.3,3,1500,0.4348
"757798","5cbe9a648e0cc8","6b46e38efc95b8","69f20038fadf53",0,0,0,0,0,0,80,0,0,0,0,1348,"duo-fpp",50,49,1481,1,0,0,0,0,0,114.4,3,0,0.2041
"3434005","c869e4df93c991","0e98522f7a969c","39527205cf441b",0,0,100,1,1,0,43,0,1,1,0.8817,1360,"squad-fpp",29,29,1427,0,0,0,0,0,0,181.9,2,0,0.1071
"4275069","e9574bade77b34","f1f16a881ada97","23b3ed59c6b64c",0,2,0,0,0,6,39,0,0,0,0,1911,"solo",95,90,1490,0,4287,0,0,0,0,1992,6,0,0.9149
"3627783","311861e312271e","acc0a466065a75","17d2d7e7c8544f",0,3,100,0,0,0,22,0,1,1,7.652,1873,"solo",95,92,1505,0,0,0,0,0,0,2911,6,0,0.8723
"2351818","21f0d11c4c0262","ae8c5eebc0dfcd","f06efd074cee49",1,5,131.3,1,0,4,47,1178,0,0,0,1376,"squad-fpp",27,27,-1,1,384,0,0,0,0,2724,4,1549,0.8077
"3617159","22de3f095032d9","27d130efef9887","8fd82523ee9a9f",0,3,35.22,0,0,1,67,0,0,0,0,1844,"squad",27,24,1767,0,0,0,0,0,0,2180,3,0,0.3846
"561888","0e7436c3db3cc3","4ebc4893ec810c","2d80bda8cf54ed",0,1,330.5,2,0,0,16,0,2,2,28.55,1867,"duo",45,40,1538,0,478.1,0,0,0,0,929,4,0,0.4545
"921209","a8598c96a51c39","6a927468af1d0c","aa31ec267aea24",0,1,215,1,0,0,18,0,2,1,209.5,1281,"squad-fpp",29,28,1500,1,0,0,0,0,0,2284,3,0,0.5714
"3798808","7417a44989de8e","8b1872a03b1de0","fac76cdf416326",0,2,0,0,0,4,44,0,0,0,0,1435,"squad-fpp",26,26,1490,0,0,0,0,0,0,3014,4,0,0.76
"544186","666635e4e736b0","6f04e35f1280fc","2aead423b52cc1",0,0,0,0,0,0,77,0,0,0,0,1362,"duo-fpp",47,46,1490,0,0,0,0,0,0,346.9,4,0,0.2174
"790307","df94bf9568d11d","112bc1a5c55a76","5a1021c23a250e",0,0,0,0,0,0,87,0,0,0,0,1726,"squad-fpp",31,29,1499,0,0,0,0,0,0,0,0,0,0
"2282652","1cbbc0a67819bf","aef499c2b2e94a","85732ed3ba25c0",0,0,78.83,0,0,1,67,1034,0,0,0,1823,"squad-fpp",26,26,-1,0,0,0,0,0,0,988.6,3,1505,0.36
"2962074","4af74b7908a623","b6de3ff89183b0","20b63ddfac6280",0,0,0,0,0,0,53,0,0,0,0,1415,"squad-fpp",28,25,1499,0,0,0,0,0,0,1572,5,0,0.6667
"129039","bdbe117e6478f1","2e57340f23d08c","9a0e8462d9b1cb",0,0,122.5,1,0,2,29,1000,1,1,1.064,1419,"duo",48,48,-1,0,0,0,0,0,0,966.7,7,1500,0.6383
"1408164","e9a6ba8defc83c","24fe0d413e512e","30bdf0f40ecbf2",0,1,0,1,0,1,50,0,0,0,0,1393,"squad-fpp",28,27,1482,0,1183,0,0,0,0,1929,2,0,0.7037
"2680552","6b07f2f83abe9e","8bda8c81384917","4b2e6caf866228",0,0,100,0,1,0,33,0,1,1,34.18,1457,"solo",95,93,1441,0,0,0,0,0,0,1155,6,0,0.617
"2846683","35564db077082c","4dbcf61a311f03","d48b1a40a6de5e",1,3,308.3,2,1,1,6,0,3,1,154.2,1786,"duo-fpp",46,43,1531,0,4716,0,0,0,0,3862,3,0,0.9778
"1333298","6ee58c2d912fc3","9ca00c1be3ff17","2eaa3a480e8e77",1,0,74.01,0,0,0,40,0,0,0,0,1340,"squad-fpp",28,28,1500,0,0,0,0,0,0,3257,6,0,0.9259
"3390713","021fc0129ccc8a","71860d4dae148a","8e8d9383450a10",0,0,0,0,0,0,44,994,0,0,0,1845,"duo",50,46,-1,0,964.5,0,215.6,0,0,3076,4,1498,0.7347
"1427416","33a054c6ac45bb","176e137f93305f","802389e469f286",2,7,393.8,1,0,8,14,1398,2,1,106.5,1880,"duo-fpp",46,44,-1,1,0,0,0,0,0,2634,6,1469,0.7556
"598334","7cd998df293015","ea3e13fb8b64ff","f290bf814c234a",0,0,0,0,0,0,76,0,0,0,0,1896,"squad-fpp",29,29,1521,0,0,0,0,0,0,233.7,2,0,0.2143
"3373720","6ce76e2131b4b3","7fc5fab9d15145","b939bb3bf022eb",1,1,135.8,0,0,1,26,0,1,1,94.98,1961,"solo",95,93,1510,0,5223,0,0,1,0,920.9,2,0,0.6383
"3074009","d4705e8f7de326","86792256078fe0","99eac58cc63bfb",0,0,70.73,0,0,0,60,0,0,0,0,1432,"solo-fpp",88,84,1496,0,0,0,0,0,0,54.06,2,0,0.3103
"355436","dcd9f3ac4a2560","b400b8d16db00a","e318fc02260eff",0,0,0,0,0,1,70,1057,0,0,0,1369,"squad",30,30,-1,0,0,0,0,0,0,105.8,1,1451,0.3448
"376952","341fb50c9eb575","08fd7551db9461","84af8824a310fa",0,0,25.18,0,0,0,90,1390,0,0,0,1338,"squad-fpp",27,25,-1,0,0,0,0,0,0,55.8,1,1485,0
"2420384","56a5a6053dea3d","967fcbfae7fdef","2479d76a720d53",0,0,0,0,0,0,64,0,0,0,0,1357,"duo-fpp",45,41,1478,0,0,0,0,0,0,43.87,1,0,0.2727
"1409376","4a5cd9e4709d45","f734c385206734","d2664d24cf156c",1,0,0,1,0,0,77,0,0,0,0,1839,"squad-fpp",29,29,1575,0,0,0,0,1,0,128.2,1,0,0.1071
"147536","921be8bdc36bbc","deadb363b07a24","866caeda268a75",1,0,65.94,0,0,1,77,1342,0,0,0,1988,"squad-fpp",28,28,-1,0,0,0,0,0,0,583.9,7,1561,0.2222
